folder_name,folder_path,mp_id,formula,site_nn,has_chi1,has_xmu,has_poscar,chi_std,chi1_valid,chi1_reason,xmu_valid,xmu_reason
mp_1022235_LaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022235_LaMg6Fe_feff_Fe_site_01,mp_1022235,LaMg6Fe,01,True,True,True,0.09202832348878115,True,ok,True,ok
mp_1022236_CeMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022236_CeMg6Fe_feff_Fe_site_01,mp_1022236,CeMg6Fe,01,True,True,True,0.09192650184319962,True,ok,True,ok
mp_1022242_NaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022242_NaMg6Fe_feff_Fe_site_01,mp_1022242,NaMg6Fe,01,True,True,True,0.10191684106846866,True,ok,True,ok
mp_1022246_Mg6VFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022246_Mg6VFe_feff_Fe_site_01,mp_1022246,Mg6VFe,01,True,True,True,0.09553511051725047,True,ok,True,ok
mp_1022263_Mg6FeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022263_Mg6FeSi_feff_Fe_site_01,mp_1022263,Mg6FeSi,01,True,True,True,0.1008094782288964,True,ok,True,ok
mp_1022266_NaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022266_NaMg6Fe_feff_Fe_site_01,mp_1022266,NaMg6Fe,01,True,True,True,0.07400946667181166,True,ok,True,ok
mp_1022314_Mg6FeSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022314_Mg6FeSn_feff_Fe_site_01,mp_1022314,Mg6FeSn,01,True,True,True,0.10773589578470226,True,ok,True,ok
mp_1022315_LaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022315_LaMg6Fe_feff_Fe_site_01,mp_1022315,LaMg6Fe,01,True,True,True,0.09685910963069866,True,ok,True,ok
mp_1022318_CeMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022318_CeMg6Fe_feff_Fe_site_01,mp_1022318,CeMg6Fe,01,True,True,True,0.14065714807132748,True,ok,True,ok
mp_1022325_Mg6FeB_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022325_Mg6FeB_feff_Fe_site_01,mp_1022325,Mg6FeB,01,True,True,True,0.11271493678712505,True,ok,True,ok
mp_1022329_Mg6TiFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022329_Mg6TiFe_feff_Fe_site_01,mp_1022329,Mg6TiFe,01,True,True,True,0.09334534777214777,True,ok,True,ok
mp_1022348_CsMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022348_CsMg6Fe_feff_Fe_site_01,mp_1022348,CsMg6Fe,01,True,True,True,0.07431983658105741,True,ok,True,ok
mp_1022353_LiMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022353_LiMg6Fe_feff_Fe_site_01,mp_1022353,LiMg6Fe,01,True,True,True,0.11012024231354665,True,ok,True,ok
mp_1022387_BaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022387_BaMg6Fe_feff_Fe_site_01,mp_1022387,BaMg6Fe,01,True,True,True,0.08745223362369926,True,ok,True,ok
mp_1022415_Mg6FeCu_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022415_Mg6FeCu_feff_Fe_site_01,mp_1022415,Mg6FeCu,01,True,True,True,0.13234809749817655,True,ok,True,ok
mp_1022457_Mg6TiFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022457_Mg6TiFe_feff_Fe_site_01,mp_1022457,Mg6TiFe,01,True,True,True,0.09268441016592635,True,ok,True,ok
mp_1022464_Mg6FeCu_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022464_Mg6FeCu_feff_Fe_site_01,mp_1022464,Mg6FeCu,01,True,True,True,0.09191844183555296,True,ok,True,ok
mp_1022476_Mg6FeCo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022476_Mg6FeCo_feff_Fe_site_01,mp_1022476,Mg6FeCo,01,True,True,True,0.0876096279358756,True,ok,True,ok
mp_1022485_Mg6FeCo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022485_Mg6FeCo_feff_Fe_site_01,mp_1022485,Mg6FeCo,01,True,True,True,0.13850579732552692,True,ok,True,ok
mp_1022507_KMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022507_KMg6Fe_feff_Fe_site_01,mp_1022507,KMg6Fe,01,True,True,True,0.08292527403082722,True,ok,True,ok
mp_1022547_KMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022547_KMg6Fe_feff_Fe_site_01,mp_1022547,KMg6Fe,01,True,True,True,0.06675345654961287,True,ok,True,ok
mp_1022578_Mg6FeNi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022578_Mg6FeNi_feff_Fe_site_01,mp_1022578,Mg6FeNi,01,True,True,True,0.14030043569738382,True,ok,True,ok
mp_1022605_Mg6FeNi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022605_Mg6FeNi_feff_Fe_site_01,mp_1022605,Mg6FeNi,01,True,True,True,0.15783142592816488,True,ok,True,ok
mp_1022651_Mg6ZnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022651_Mg6ZnFe_feff_Fe_site_01,mp_1022651,Mg6ZnFe,01,True,True,True,0.09908569327871507,True,ok,True,ok
mp_1022698_Mg6ZrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022698_Mg6ZrFe_feff_Fe_site_01,mp_1022698,Mg6ZrFe,01,True,True,True,0.08717548984276582,True,ok,True,ok
mp_1022711_Mg6ZrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022711_Mg6ZrFe_feff_Fe_site_01,mp_1022711,Mg6ZrFe,01,True,True,True,0.11071523220134014,True,ok,True,ok
mp_1022730_YFe2Bi2SeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022730_YFe2Bi2SeO22__feff_Fe_site_01,mp_1022730,YFe2Bi2SeO22_,01,True,True,True,0.15126196130408556,True,ok,True,ok
mp_1022731_BaNb2Fe2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022731_BaNb2Fe2O9__feff_Fe_site_01,mp_1022731,BaNb2Fe2O9_,01,True,True,True,0.14984607623206095,True,ok,True,ok
mp_1022732_FeBiAsO__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022732_FeBiAsO__feff_Fe_site_01,mp_1022732,FeBiAsO_,01,True,True,True,0.1547565568391386,True,ok,True,ok
mp_1022733_Ba2NbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022733_Ba2NbFeO6__feff_Fe_site_01,mp_1022733,Ba2NbFeO6_,01,True,True,True,0.2614274322821647,True,ok,True,ok
mp_1022808_Ba2NbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022808_Ba2NbFeO6__feff_Fe_site_01,mp_1022808,Ba2NbFeO6_,01,True,True,True,0.21536539527583623,True,ok,True,ok
mp_1022809_Ba4NbFeO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022809_Ba4NbFeO8__feff_Fe_site_01,mp_1022809,Ba4NbFeO8_,01,True,True,True,0.15256366177902286,True,ok,True,ok
mp_1022917_YMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022917_YMg6Fe_feff_Fe_site_01,mp_1022917,YMg6Fe,01,True,True,True,0.08759274686925592,True,ok,True,ok
mp_1022967_YMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1022967_YMg6Fe_feff_Fe_site_01,mp_1022967,YMg6Fe,01,True,True,True,0.13038830467581247,True,ok,True,ok
mp_1023148_Mg6MnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023148_Mg6MnFe_feff_Fe_site_01,mp_1023148,Mg6MnFe,01,True,True,True,0.07638744771265028,True,ok,True,ok
mp_1023157_Mg6MnFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023157_Mg6MnFe_feff_Fe_site_01,mp_1023157,Mg6MnFe,01,True,True,True,0.1174287272971131,True,ok,True,ok
mp_1023293_CaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023293_CaMg6Fe_feff_Fe_site_01,mp_1023293,CaMg6Fe,01,True,True,True,0.09191064017101121,True,ok,True,ok
mp_1023313_CaMg6Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023313_CaMg6Fe_feff_Fe_site_01,mp_1023313,CaMg6Fe,01,True,True,True,0.08282147465236814,True,ok,True,ok
mp_1023494_Mg6AlFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023494_Mg6AlFe_feff_Fe_site_01,mp_1023494,Mg6AlFe,01,True,True,True,0.11370820914943941,True,ok,True,ok
mp_1023505_Mg6AlFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023505_Mg6AlFe_feff_Fe_site_01,mp_1023505,Mg6AlFe,01,True,True,True,0.13568721680397855,True,ok,True,ok
mp_1023632_Mg15Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1023632_Mg15Fe_feff_Fe_site_01,mp_1023632,Mg15Fe,01,True,True,True,0.09070327542935483,True,ok,True,ok
mp_1024054_Fe2SiS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024054_Fe2SiS4_feff_Fe_site_01,mp_1024054,Fe2SiS4,01,True,True,True,0.1414598105371239,True,ok,True,ok
mp_1024054_Fe2SiS4_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024054_Fe2SiS4_feff_Fe_site_02,mp_1024054,Fe2SiS4,02,True,True,True,0.14145994165608497,True,ok,True,ok
mp_1024054_Fe2SiS4_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024054_Fe2SiS4_feff_Fe_site_03,mp_1024054,Fe2SiS4,03,True,True,True,0.17796861006943512,True,ok,True,ok
mp_1024056_Fe2SiS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_01,mp_1024056,Fe2SiS4,01,True,True,True,0.16710306359972893,True,ok,True,ok
mp_1024056_Fe2SiS4_feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_02,mp_1024056,Fe2SiS4,02,True,True,True,0.17235418870424785,True,ok,True,ok
mp_1024056_Fe2SiS4_feff_Fe_site_03,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_03,mp_1024056,Fe2SiS4,03,True,True,True,0.14854014935427715,True,ok,True,ok
mp_1024056_Fe2SiS4_feff_Fe_site_04,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_04,mp_1024056,Fe2SiS4,04,True,True,True,0.1422742755549586,True,ok,True,ok
mp_1024056_Fe2SiS4_feff_Fe_site_05,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024056_Fe2SiS4_feff_Fe_site_05,mp_1024056,Fe2SiS4,05,True,True,True,0.17120351953140786,True,ok,True,ok
mp_1024972_FeNiGe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1024972_FeNiGe_feff_Fe_site_01,mp_1024972,FeNiGe,01,True,True,True,0.18170349975561756,True,ok,True,ok
mp_1025010_Be5Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025010_Be5Fe_feff_Fe_site_01,mp_1025010,Be5Fe,01,True,True,True,0.23183068157392023,True,ok,True,ok
mp_1025011_FeNiSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025011_FeNiSn_feff_Fe_site_01,mp_1025011,FeNiSn,01,True,True,True,0.18598182432311755,True,ok,True,ok
mp_1025047_FeCoGe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025047_FeCoGe_feff_Fe_site_01,mp_1025047,FeCoGe,01,True,True,True,0.26436421215754474,True,ok,True,ok
mp_1025124_FeCoSn_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025124_FeCoSn_feff_Fe_site_01,mp_1025124,FeCoSn,01,True,True,True,0.1942815415000353,True,ok,True,ok
mp_1025182_V2FeSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025182_V2FeSe4_feff_Fe_site_01,mp_1025182,V2FeSe4,01,True,True,True,0.1671452984101557,True,ok,True,ok
mp_1025204_Al2FeS4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025204_Al2FeS4_feff_Fe_site_01,mp_1025204,Al2FeS4,01,True,True,True,0.12704415767902588,True,ok,True,ok
mp_1025235_FeCoSe22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025235_FeCoSe22_feff_Fe_site_01,mp_1025235,FeCoSe22,01,True,True,True,0.17942088261668807,True,ok,True,ok
mp_1025241_ScGa5Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025241_ScGa5Fe_feff_Fe_site_01,mp_1025241,ScGa5Fe,01,True,True,True,0.2890706466766249,True,ok,True,ok
mp_1025290_La2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025290_La2Fe2Si2C__feff_Fe_site_01,mp_1025290,La2Fe2Si2C_,01,True,True,True,0.12345587989954017,True,ok,True,ok
mp_1025339_Y2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025339_Y2Fe2Si2C__feff_Fe_site_01,mp_1025339,Y2Fe2Si2C_,01,True,True,True,0.127867016363867,True,ok,True,ok
mp_1025354_Er2Fe2Si2C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025354_Er2Fe2Si2C__feff_Fe_site_01,mp_1025354,Er2Fe2Si2C_,01,True,True,True,0.1321747890723958,True,ok,True,ok
mp_1025359_FeNiSe22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025359_FeNiSe22_feff_Fe_site_01,mp_1025359,FeNiSe22,01,True,True,True,0.17596372310062033,True,ok,True,ok
mp_1025378_V2FeTe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025378_V2FeTe4_feff_Fe_site_01,mp_1025378,V2FeTe4,01,True,True,True,0.16750829715065502,True,ok,True,ok
mp_1025380_Cr2FeTe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025380_Cr2FeTe4_feff_Fe_site_01,mp_1025380,Cr2FeTe4,01,True,True,True,0.21312922343058802,True,ok,True,ok
mp_1025450_CeFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025450_CeFeSi2_feff_Fe_site_01,mp_1025450,CeFeSi2,01,True,True,True,0.17721948570513435,True,ok,True,ok
mp_1025510_FeCu2SiSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025510_FeCu2SiSe4_feff_Fe_site_01,mp_1025510,FeCu2SiSe4,01,True,True,True,0.16801477278000645,True,ok,True,ok
mp_1025523_CeFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025523_CeFeSi2_feff_Fe_site_01,mp_1025523,CeFeSi2,01,True,True,True,0.17018608032513144,True,ok,True,ok
mp_1025559_TbFeSi2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1025559_TbFeSi2_feff_Fe_site_01,mp_1025559,TbFeSi2,01,True,True,True,0.17441039413581416,True,ok,True,ok
mp_10266_ZnFe3C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_10266_ZnFe3C__feff_Fe_site_01,mp_10266,ZnFe3C_,01,True,True,True,0.33228321807264205,True,ok,True,ok
mp_1027757_NaMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027757_NaMg14Fe_feff_Fe_site_01,mp_1027757,NaMg14Fe,01,True,True,True,0.085810778436553,True,ok,True,ok
mp_1027778_Mg14CdFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027778_Mg14CdFe_feff_Fe_site_01,mp_1027778,Mg14CdFe,01,True,True,True,0.1008271022458628,True,ok,True,ok
mp_1027782_Mg14FeB_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027782_Mg14FeB_feff_Fe_site_01,mp_1027782,Mg14FeB,01,True,True,True,0.13500295861271083,True,ok,True,ok
mp_1027786_Mg14FeSb_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027786_Mg14FeSb_feff_Fe_site_01,mp_1027786,Mg14FeSb,01,True,True,True,0.12344463843711696,True,ok,True,ok
mp_1027787_NaMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027787_NaMg14Fe_feff_Fe_site_01,mp_1027787,NaMg14Fe,01,True,True,True,0.09381755934850738,True,ok,True,ok
mp_1027789_Mg14CrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027789_Mg14CrFe_feff_Fe_site_01,mp_1027789,Mg14CrFe,01,True,True,True,0.10651236282559437,True,ok,True,ok
mp_1027791_Mg14NbFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027791_Mg14NbFe_feff_Fe_site_01,mp_1027791,Mg14NbFe,01,True,True,True,0.10138517028766443,True,ok,True,ok
mp_1027792_Mg14FeW_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027792_Mg14FeW_feff_Fe_site_01,mp_1027792,Mg14FeW,01,True,True,True,0.1119869293766861,True,ok,True,ok
mp_1027800_Mg14CdFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027800_Mg14CdFe_feff_Fe_site_01,mp_1027800,Mg14CdFe,01,True,True,True,0.0982197336657579,True,ok,True,ok
mp_1027809_Mg14FeBi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027809_Mg14FeBi_feff_Fe_site_01,mp_1027809,Mg14FeBi,01,True,True,True,0.10949769876160782,True,ok,True,ok
mp_1027810_Mg14FeMo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027810_Mg14FeMo_feff_Fe_site_01,mp_1027810,Mg14FeMo,01,True,True,True,0.11531074597819159,True,ok,True,ok
mp_1027813_HfMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027813_HfMg14Fe_feff_Fe_site_01,mp_1027813,HfMg14Fe,01,True,True,True,0.09815433184538679,True,ok,True,ok
mp_1027814_Mg14NbFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027814_Mg14NbFe_feff_Fe_site_01,mp_1027814,Mg14NbFe,01,True,True,True,0.07895696634504774,True,ok,True,ok
mp_1027831_Mg14FeMo_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027831_Mg14FeMo_feff_Fe_site_01,mp_1027831,Mg14FeMo,01,True,True,True,0.0807672373848887,True,ok,True,ok
mp_1027847_Mg14GaFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027847_Mg14GaFe_feff_Fe_site_01,mp_1027847,Mg14GaFe,01,True,True,True,0.10160778139771928,True,ok,True,ok
mp_1027859_BaMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027859_BaMg14Fe_feff_Fe_site_01,mp_1027859,BaMg14Fe,01,True,True,True,0.1031731595100793,True,ok,True,ok
mp_1027862_Mg14FeSb_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027862_Mg14FeSb_feff_Fe_site_01,mp_1027862,Mg14FeSb,01,True,True,True,0.10746494287441714,True,ok,True,ok
mp_1027865_SrMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027865_SrMg14Fe_feff_Fe_site_01,mp_1027865,SrMg14Fe,01,True,True,True,0.10058828216947911,True,ok,True,ok
mp_1027869_Mg14FeCu_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027869_Mg14FeCu_feff_Fe_site_01,mp_1027869,Mg14FeCu,01,True,True,True,0.11459039498121847,True,ok,True,ok
mp_1027874_Mg14VFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027874_Mg14VFe_feff_Fe_site_01,mp_1027874,Mg14VFe,01,True,True,True,0.1126731479144771,True,ok,True,ok
mp_1027877_Mg14CrFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027877_Mg14CrFe_feff_Fe_site_01,mp_1027877,Mg14CrFe,01,True,True,True,0.0968877648567506,True,ok,True,ok
mp_1027878_Mg14TiFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027878_Mg14TiFe_feff_Fe_site_01,mp_1027878,Mg14TiFe,01,True,True,True,0.10661940309185458,True,ok,True,ok
mp_1027881_CsMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027881_CsMg14Fe_feff_Fe_site_01,mp_1027881,CsMg14Fe,01,True,True,True,0.0881019037392746,True,ok,True,ok
mp_1027884_Mg14FeSi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027884_Mg14FeSi_feff_Fe_site_01,mp_1027884,Mg14FeSi,01,True,True,True,0.12808931342451035,True,ok,True,ok
mp_1027885_KMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027885_KMg14Fe_feff_Fe_site_01,mp_1027885,KMg14Fe,01,True,True,True,0.10404929228491018,True,ok,True,ok
mp_1027887_Mg14GaFe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027887_Mg14GaFe_feff_Fe_site_01,mp_1027887,Mg14GaFe,01,True,True,True,0.09413770655016586,True,ok,True,ok
mp_1027889_Mg14FeNi_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027889_Mg14FeNi_feff_Fe_site_01,mp_1027889,Mg14FeNi,01,True,True,True,0.12445611412432536,True,ok,True,ok
mp_1027891_KMg14Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1027891_KMg14Fe_feff_Fe_site_01,mp_1027891,KMg14Fe,01,True,True,True,0.0770370705479142,True,ok,True,ok
